Date,Open,High,Low,Close,Adj Close,Volume
2021-07-19,4810.000000,4850.000000,4760.000000,4820.000000,4732.674805,17806900
2021-07-21,4820.000000,4960.000000,4820.000000,4900.000000,4811.225586,36024900
2021-07-22,5025.000000,5250.000000,5025.000000,5150.000000,5056.696289,60846000
2021-07-23,5150.000000,5200.000000,5050.000000,5075.000000,4983.055176,20190700
2021-07-26,5100.000000,5125.000000,5000.000000,5050.000000,4958.507813,18847000
2021-07-27,5100.000000,5100.000000,5000.000000,5025.000000,4933.960938,14844100
2021-07-28,5025.000000,5050.000000,4910.000000,4960.000000,4870.138672,24596100
2021-07-29,4950.000000,5025.000000,4910.000000,4930.000000,4840.682129,14915700
2021-07-30,4900.000000,4930.000000,4770.000000,4780.000000,4693.399414,42130800
2021-08-02,4780.000000,4830.000000,4750.000000,4820.000000,4732.674805,13788500
2021-08-03,4820.000000,4970.000000,4800.000000,4950.000000,4860.319824,18778000
2021-08-04,4980.000000,5075.000000,4930.000000,5050.000000,4958.507813,21423900
2021-08-05,5050.000000,5225.000000,5050.000000,5200.000000,5105.790527,42017100
2021-08-06,5225.000000,5250.000000,5050.000000,5125.000000,5032.148926,18504700
2021-08-09,5150.000000,5150.000000,4960.000000,4980.000000,4889.775879,16897500
2021-08-10,5000.000000,5050.000000,4950.000000,4990.000000,4899.594727,11791200
2021-08-12,5050.000000,5100.000000,4990.000000,5075.000000,4983.055176,10184000
2021-08-13,5125.000000,5150.000000,5050.000000,5100.000000,5007.602051,8918000
2021-08-16,5150.000000,5175.000000,5025.000000,5150.000000,5056.696289,13500000
2021-08-18,5175.000000,5425.000000,5150.000000,5425.000000,5326.713867,62752600
2021-08-19,5400.000000,5425.000000,5175.000000,5300.000000,5203.978516,47966100
2021-08-20,5300.000000,5450.000000,5200.000000,5425.000000,5326.713867,27865900
2021-08-23,5450.000000,5475.000000,5275.000000,5350.000000,5253.072754,20189000
2021-08-24,5350.000000,5375.000000,5250.000000,5325.000000,5228.525879,16095300
2021-08-25,5325.000000,5350.000000,5225.000000,5250.000000,5154.884277,11484900
2021-08-26,5275.000000,5300.000000,5150.000000,5225.000000,5130.337402,16916200
2021-08-27,5275.000000,5350.000000,5225.000000,5300.000000,5203.978516,18726400
2021-08-30,5375.000000,5425.000000,5300.000000,5400.000000,5302.166992,23705900
2021-08-31,5400.000000,5425.000000,5300.000000,5400.000000,5302.166992,21270700
2021-09-01,5400.000000,5425.000000,5300.000000,5325.000000,5228.525879,8415600
2021-09-02,5375.000000,5375.000000,5225.000000,5250.000000,5154.884277,16437200
2021-09-03,5275.000000,5475.000000,5250.000000,5450.000000,5351.261230,25474900
2021-09-06,5450.000000,5500.000000,5425.000000,5450.000000,5351.261230,19148200
2021-09-07,5475.000000,5500.000000,5375.000000,5400.000000,5302.166992,24204600
2021-09-08,5400.000000,5400.000000,5250.000000,5325.000000,5228.525879,19252700
2021-09-09,5325.000000,5425.000000,5275.000000,5400.000000,5302.166992,19918300
2021-09-10,5400.000000,5475.000000,5350.000000,5450.000000,5351.261230,17004700
2021-09-13,5400.000000,5425.000000,5350.000000,5400.000000,5302.166992,8916300
2021-09-14,5400.000000,5450.000000,5400.000000,5400.000000,5302.166992,8901900
2021-09-15,5350.000000,5375.000000,5300.000000,5350.000000,5253.072754,16365800
2021-09-16,5350.000000,5375.000000,5250.000000,5275.000000,5179.431641,15896000
2021-09-17,5250.000000,5325.000000,5225.000000,5300.000000,5203.978516,18219900
2021-09-20,5250.000000,5275.000000,5125.000000,5150.000000,5056.696289,22098400
2021-09-21,5100.000000,5125.000000,5025.000000,5125.000000,5032.148926,27157100
2021-09-22,5125.000000,5175.000000,5050.000000,5150.000000,5056.696289,20989100
2021-09-23,5175.000000,5200.000000,5100.000000,5125.000000,5032.148926,30970200
2021-09-24,5125.000000,5175.000000,5075.000000,5100.000000,5007.602051,19727500
2021-09-27,5100.000000,5125.000000,5025.000000,5075.000000,4983.055176,13341600
2021-09-28,5075.000000,5125.000000,5050.000000,5050.000000,4958.507813,13950400
2021-09-29,5025.000000,5250.000000,5025.000000,5225.000000,5130.337402,21156700
2021-09-30,5225.000000,5375.000000,5200.000000,5375.000000,5277.619629,34557200
2021-10-01,5375.000000,5375.000000,5325.000000,5350.000000,5253.072754,14013400
2021-10-04,5350.000000,5800.000000,5350.000000,5700.000000,5596.731445,73938300
2021-10-05,5675.000000,5750.000000,5625.000000,5700.000000,5596.731445,32878500
2021-10-06,5750.000000,6200.000000,5700.000000,6000.000000,5891.296387,111102800
2021-10-07,6000.000000,6075.000000,5900.000000,5975.000000,5866.749512,42229900
2021-10-08,6050.000000,6200.000000,6025.000000,6150.000000,6038.579102,48463900
2021-10-11,6150.000000,6425.000000,6150.000000,6400.000000,6284.049805,73495400
2021-10-12,6400.000000,6500.000000,6325.000000,6400.000000,6284.049805,72397600
2021-10-13,6500.000000,6800.000000,6400.000000,6675.000000,6554.067383,148891900
2021-10-14,6675.000000,6875.000000,6675.000000,6875.000000,6750.443848,78367600
2021-10-15,6950.000000,6975.000000,6650.000000,6750.000000,6627.708496,59368600
2021-10-18,6875.000000,7175.000000,6825.000000,7075.000000,6946.820313,103157300
2021-10-19,7150.000000,7225.000000,7025.000000,7225.000000,7094.103027,64093400
2021-10-21,7350.000000,7450.000000,7250.000000,7325.000000,7192.291016,70388700
2021-10-22,7325.000000,7475.000000,7125.000000,7450.000000,7315.026367,47656000
2021-10-25,7475.000000,7575.000000,7350.000000,7350.000000,7216.838379,48500400
2021-10-26,7350.000000,7400.000000,7200.000000,7275.000000,7143.196777,26226900
2021-10-27,7225.000000,7250.000000,7050.000000,7075.000000,6946.820313,47673800
2021-10-28,7025.000000,7075.000000,6925.000000,7050.000000,6922.273438,39022700
2021-10-29,7175.000000,7175.000000,6850.000000,7000.000000,6873.179199,59147400
2021-11-01,7025.000000,7025.000000,6825.000000,6850.000000,6725.896973,34834500
2021-11-02,6850.000000,6950.000000,6725.000000,6800.000000,6676.802734,30472300
2021-11-03,6800.000000,7050.000000,6725.000000,7025.000000,6897.726563,46669900
2021-11-04,7075.000000,7125.000000,7000.000000,7000.000000,6873.179199,27366500
2021-11-05,7000.000000,7025.000000,6875.000000,6950.000000,6824.084961,16408500
2021-11-08,7000.000000,7125.000000,6925.000000,7050.000000,6922.273438,24935800
2021-11-09,7050.000000,7075.000000,6975.000000,7050.000000,6922.273438,12099300
2021-11-10,7000.000000,7075.000000,6925.000000,7075.000000,6946.820313,12797300
2021-11-11,7000.000000,7125.000000,7000.000000,7025.000000,6897.726563,15721100
2021-11-12,7025.000000,7050.000000,6900.000000,6900.000000,6774.991211,23482900
2021-11-15,6850.000000,6925.000000,6800.000000,6800.000000,6676.802734,24898400
2021-11-16,6800.000000,6950.000000,6750.000000,6875.000000,6750.443848,19247400
2021-11-17,6950.000000,7000.000000,6900.000000,7000.000000,6873.179199,20336900
2021-11-18,7000.000000,7000.000000,6900.000000,6925.000000,6799.538086,10818300
2021-11-19,6950.000000,7050.000000,6925.000000,7025.000000,6897.726563,23986600
2021-11-22,7025.000000,7200.000000,7000.000000,7175.000000,7045.008789,52612000
2021-11-23,7175.000000,7200.000000,7000.000000,7000.000000,6873.179199,32127700
2021-11-24,7075.000000,7125.000000,7025.000000,7075.000000,6946.820313,19928100
2021-11-25,7075.000000,7275.000000,7050.000000,7175.000000,7045.008789,47390500
2021-11-26,7125.000000,7125.000000,6850.000000,6875.000000,6750.443848,68209500
2021-11-29,6875.000000,7025.000000,6750.000000,6950.000000,6824.084961,55091000
2021-11-30,7000.000000,7000.000000,6800.000000,6800.000000,6676.802734,51537400
2021-12-01,6800.000000,6900.000000,6600.000000,6650.000000,6529.520508,51262800
2021-12-02,6650.000000,6875.000000,6550.000000,6825.000000,6701.349609,40252600
2021-12-03,6850.000000,6875.000000,6725.000000,6725.000000,6603.161621,12620900
2021-12-06,6725.000000,6925.000000,6725.000000,6850.000000,6725.896973,26793800
2021-12-07,6900.000000,7050.000000,6850.000000,7050.000000,6922.273438,26352300
2021-12-08,7050.000000,7075.000000,6850.000000,6850.000000,6725.896973,34631800
2021-12-09,6900.000000,6900.000000,6800.000000,6825.000000,6701.349609,11498000
2021-12-10,6800.000000,6850.000000,6750.000000,6775.000000,6652.255859,22396100
2021-12-13,6850.000000,6950.000000,6800.000000,6850.000000,6725.896973,22109200
2021-12-14,6850.000000,6900.000000,6775.000000,6875.000000,6750.443848,14104600
2021-12-15,6850.000000,6975.000000,6825.000000,6875.000000,6750.443848,19528200
2021-12-16,6925.000000,6950.000000,6750.000000,6750.000000,6627.708496,22156100
2021-12-17,6750.000000,6850.000000,6725.000000,6750.000000,6627.708496,23308800
2021-12-20,6750.000000,6775.000000,6650.000000,6725.000000,6603.161621,21182400
2021-12-21,6725.000000,6800.000000,6675.000000,6700.000000,6578.614258,13881800
2021-12-22,6750.000000,6775.000000,6600.000000,6625.000000,6504.973145,18386600
2021-12-23,6625.000000,6675.000000,6625.000000,6650.000000,6529.520508,10432600
2021-12-24,6650.000000,6725.000000,6575.000000,6725.000000,6603.161621,13733200
2021-12-27,6725.000000,6750.000000,6675.000000,6750.000000,6627.708496,10650300
2021-12-28,6750.000000,6775.000000,6700.000000,6700.000000,6578.614258,14716300
2021-12-29,6700.000000,6750.000000,6675.000000,6725.000000,6603.161621,8425900
2021-12-30,6725.000000,6775.000000,6675.000000,6750.000000,6627.708496,11809700
2022-01-03,6750.000000,6800.000000,6700.000000,6725.000000,6603.161621,11528300
2022-01-04,6800.000000,7050.000000,6775.000000,7025.000000,6897.726563,51571000
2022-01-05,7025.000000,7050.000000,6850.000000,6950.000000,6824.084961,35912400
2022-01-06,6950.000000,7000.000000,6825.000000,6950.000000,6824.084961,22192400
2022-01-07,7000.000000,7100.000000,6925.000000,7075.000000,6946.820313,33655800
2022-01-10,7075.000000,7175.000000,7025.000000,7050.000000,6922.273438,31962300
2022-01-11,7050.000000,7125.000000,6975.000000,7025.000000,6897.726563,19202200
2022-01-12,7050.000000,7100.000000,6975.000000,7050.000000,6922.273438,14161100
2022-01-13,7050.000000,7075.000000,7000.000000,7025.000000,6897.726563,12799200
2022-01-14,7025.000000,7150.000000,6975.000000,7100.000000,6971.367676,19671100
2022-01-17,7125.000000,7200.000000,7050.000000,7200.000000,7069.555664,46296400
2022-01-18,7200.000000,7250.000000,6925.000000,7075.000000,6946.820313,35103300
2022-01-19,7025.000000,7100.000000,6950.000000,7100.000000,6971.367676,22079500
2022-01-20,7100.000000,7150.000000,6975.000000,7150.000000,7020.461426,16620600
2022-01-21,7125.000000,7175.000000,7050.000000,7175.000000,7045.008789,10840700
2022-01-24,7125.000000,7125.000000,7025.000000,7100.000000,6971.367676,20422500
2022-01-25,7100.000000,7100.000000,6775.000000,6800.000000,6676.802734,72335200
2022-01-26,6875.000000,7125.000000,6850.000000,7125.000000,6995.914551,53708500
2022-01-27,7100.000000,7300.000000,7050.000000,7200.000000,7069.555664,48758000
2022-01-28,7200.000000,7500.000000,7200.000000,7500.000000,7364.120605,63789000
2022-01-31,7500.000000,7525.000000,7325.000000,7325.000000,7192.291016,30233300
2022-02-02,7325.000000,7400.000000,7300.000000,7375.000000,7241.385254,19364000
2022-02-03,7325.000000,7350.000000,7225.000000,7300.000000,7167.744141,16151900
2022-02-04,7275.000000,7350.000000,7225.000000,7325.000000,7192.291016,10987000
2022-02-07,7325.000000,7425.000000,7325.000000,7375.000000,7241.385254,28583000
2022-02-08,7425.000000,7600.000000,7400.000000,7500.000000,7364.120605,65562700
2022-02-09,7525.000000,7625.000000,7425.000000,7575.000000,7437.761719,55078900
2022-02-10,7650.000000,7750.000000,7575.000000,7675.000000,7535.950195,71313400
2022-02-11,7650.000000,7775.000000,7575.000000,7700.000000,7560.497070,35144800
2022-02-14,7675.000000,7700.000000,7600.000000,7700.000000,7560.497070,36134800
2022-02-15,7750.000000,7950.000000,7725.000000,7925.000000,7781.420898,68247500
2022-02-16,7950.000000,7975.000000,7900.000000,7950.000000,7805.967773,46595600
2022-02-17,7950.000000,7950.000000,7775.000000,7900.000000,7756.873535,20845900
2022-02-18,7900.000000,7975.000000,7825.000000,7975.000000,7830.515137,19829400
2022-02-21,7900.000000,8000.000000,7850.000000,7900.000000,7756.873535,24793300
2022-02-22,7800.000000,7850.000000,7700.000000,7750.000000,7609.591309,31443100
2022-02-23,7775.000000,7925.000000,7775.000000,7925.000000,7781.420898,35914200
2022-02-24,7900.000000,8000.000000,7700.000000,7825.000000,7683.232422,83241500
2022-02-25,7825.000000,8000.000000,7800.000000,8000.000000,7855.062012,47150600
2022-03-01,8200.000000,8200.000000,7925.000000,7925.000000,7781.420898,37271500
2022-03-02,7850.000000,7900.000000,7750.000000,7775.000000,7634.138184,39898000
2022-03-04,7850.000000,7925.000000,7800.000000,7900.000000,7756.873535,30289500
2022-03-07,7800.000000,7900.000000,7700.000000,7725.000000,7585.044434,38241400
2022-03-08,7700.000000,7825.000000,7525.000000,7600.000000,7462.309082,43380500
2022-03-09,7550.000000,7900.000000,7550.000000,7775.000000,7634.138184,39051400
2022-03-10,7850.000000,7900.000000,7725.000000,7775.000000,7634.138184,19382100
2022-03-11,7850.000000,7975.000000,7775.000000,7950.000000,7805.967773,30534500
2022-03-14,7975.000000,8200.000000,7800.000000,8100.000000,7953.250488,53829700
2022-03-15,8100.000000,8200.000000,8025.000000,8075.000000,7928.703125,33571200
2022-03-16,8100.000000,8400.000000,8100.000000,8350.000000,8198.720703,64716100
2022-03-17,8450.000000,8500.000000,8200.000000,8225.000000,8075.985840,31986600
2022-03-18,8250.000000,8350.000000,8100.000000,8300.000000,8149.626953,58959300
2022-03-21,8325.000000,8350.000000,8050.000000,8075.000000,7928.703125,30450300
2022-03-22,8075.000000,8100.000000,8000.000000,8025.000000,7879.608887,22429500
2022-03-23,8000.000000,8075.000000,7975.000000,8075.000000,7928.703125,35798600
2022-03-24,8000.000000,8250.000000,7950.000000,8225.000000,8225.000000,45700700
2022-03-25,8225.000000,8275.000000,8100.000000,8225.000000,8225.000000,29455400
2022-03-28,8300.000000,8525.000000,8225.000000,8500.000000,8500.000000,47798100
2022-03-29,8500.000000,8550.000000,8375.000000,8375.000000,8375.000000,18642400
2022-03-30,8450.000000,8575.000000,8325.000000,8400.000000,8400.000000,26422400
2022-03-31,8425.000000,8450.000000,8250.000000,8250.000000,8250.000000,26798700
2022-04-01,8250.000000,8450.000000,8125.000000,8200.000000,8200.000000,34233200
2022-04-04,8200.000000,8525.000000,8200.000000,8425.000000,8425.000000,34743300
2022-04-05,8425.000000,8450.000000,8300.000000,8375.000000,8375.000000,14625100
2022-04-06,8275.000000,8300.000000,8125.000000,8150.000000,8150.000000,34603700
2022-04-07,8150.000000,8300.000000,8075.000000,8300.000000,8300.000000,26910300
2022-04-08,8325.000000,8450.000000,8250.000000,8425.000000,8425.000000,41911800
2022-04-11,8500.000000,8500.000000,8350.000000,8400.000000,8400.000000,35747700
2022-04-12,8400.000000,8475.000000,8275.000000,8425.000000,8425.000000,27774600
2022-04-13,8525.000000,8525.000000,8375.000000,8450.000000,8450.000000,28560500
2022-04-14,8450.000000,8500.000000,8350.000000,8400.000000,8400.000000,17990600
